Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
2250,TFAB,CR-10393,0,10393
2251,TFAB,CR-10393,0,10393
2252,AFAB,CR-10874,0,10874
2253,AFAB,CR-10874,0,10874
2254,TFAB,CR-10972,0,10972
2255,TFAB,CR-10972,0,10972
2256,SRCW,CR-10328,0,10328
2257,SRCW,CR-10328,0,10328
2258,ATVW,CR-10422,0,10422
2259,ATVW,CR-10422,0,10422
2260,SRCW,CR-10002,0,10002
2261,SRCW,CR-10002,0,10002
2262,MKTG,CR-10061,0,10061
2263,MKTG,CR-10061,0,10061
2264,AFAB,CR-10307,0,10307
2265,AFAB,CR-10307,0,10307
2266,AFAB,CR-10817,0,10817
2267,AFAB,CR-10817,0,10817
2268,SRCW,CR-10044,0,10044
2269,SRCW,CR-10044,0,10044
2270,ATVW,CR-10423,0,10423
2271,ATVW,CR-10423,0,10423
2272,SRCW,CR-10003,0,10003
2273,SRCW,CR-10003,0,10003
2274,MKTG,CR-10062,10000,10062
2275,MKTG,CR-10062,10000,10062
2276,AFAB,CR-10260,0,10260
2277,AFAB,CR-10260,0,10260
2278,AXLE,CR-10497,0,10497
2279,AXLE,CR-10497,0,10497
2280,AFAB,CR-10875,0,10875
2281,AFAB,CR-10875,0,10875
2282,SRCW,CR-10045,0,10045
2283,SRCW,CR-10045,0,10045
2284,SRCW,CR-10329,0,10329
2285,SRCW,CR-10329,0,10329
2286,SRCW,CR-10004,0,10004
2287,SRCW,CR-10004,0,10004
2288,ACCE,CR-10230,0,10230
2289,ACCE,CR-10230,0,10230
2290,ACCE,CR-10546,0,10546
2291,ACCE,CR-10546,0,10546
2292,MKTG,CR-10063,10000,10063
2293,MKTG,CR-10063,10000,10063
2294,SRCW,CR-10261,0,10261
2295,SRCW,CR-10261,0,10261
2296,AXLE,CR-10498,0,10498
2297,AXLE,CR-10498,0,10498
2298,SMWN,CR-10621,10000,10621
2299,SMWN,CR-10621,10000,10621
2300,AFAB,CR-10670,0,10670
2301,AFAB,CR-10670,0,10670
2302,AFAB,CR-10818,0,10818
2303,AFAB,CR-10818,0,10818
2304,SRCW,CR-10257,0,10257
2305,SRCW,CR-10257,0,10257
2306,TFAB,CR-10539,0,10539
2307,TFAB,CR-10539,0,10539
2308,ACCE,CR-10231,0,10231
2309,ACCE,CR-10231,0,10231
2310,SRCW,CR-10839,0,10839
2311,SRCW,CR-10839,0,10839
2312,MKTG,CR-10064,0,10064
2313,MKTG,CR-10064,0,10064
2314,SMWN,CR-10622,0,10622
2315,SMWN,CR-10622,0,10622
2316,AFAB,CR-10671,0,10671
2317,AFAB,CR-10671,0,10671
2318,AFAB,CR-10876,0,10876
2319,AFAB,CR-10876,0,10876
2320,TMTG,CR-10973,0,10973
2321,TMTG,CR-10973,0,10973
2322,SRCW,CR-10330,0,10330
2323,SRCW,CR-10330,0,10330
2324,ATVW,CR-10491,0,10491
2325,ATVW,CR-10491,0,10491
2326,TFAB,CR-10540,0,10540
2327,TFAB,CR-10540,0,10540
2328,UTIW,CR-10171,0,10171
2329,UTIW,CR-10171,0,10171
2330,MKTG,CR-10065,0,10065
2331,MKTG,CR-10065,0,10065
2332,SMWN,CR-10262,0,10262
2333,SMWN,CR-10262,0,10262
2334,SMWN,CR-10623,10000,10623
2335,SMWN,CR-10623,10000,10623
2336,AFAB,CR-10819,0,10819
2337,AFAB,CR-10819,0,10819
2338,TMTG,CR-10974,0,10974
2339,TMTG,CR-10974,0,10974
2340,TFAB,CR-10331,0,10331
2341,TFAB,CR-10331,0,10331
2342,TFAB,CR-10650,0,10650
2343,TFAB,CR-10650,0,10650
2344,TMTG,CR-10935,0,10935
2345,TMTG,CR-10935,0,10935
2346,ACCE,CR-10415,0,10415
2347,ACCE,CR-10415,0,10415
2348,TFAB,CR-10606,0,10606
2349,TFAB,CR-10606,0,10606
2350,ATVW,CR-10840,0,10840
2351,ATVW,CR-10840,0,10840
2352,SRCW,CR-10066,0,10066
2353,SRCW,CR-10066,0,10066
2354,SMWN,CR-10624,10000,10624
2355,SMWN,CR-10624,10000,10624
2356,AFAB,CR-10820,0,10820
2357,AFAB,CR-10820,0,10820
2358,AFAB,CR-10877,0,10877
2359,AFAB,CR-10877,0,10877
2360,SRCW,CR-10332,0,10332
2361,SRCW,CR-10332,0,10332
2362,UTIW,CR-10880,0,10880
2363,UTIW,CR-10880,0,10880
2364,TMTG,CR-10936,0,10936
2365,TMTG,CR-10936,0,10936
2366,AFAB,CR-10920,0,10920
2367,AFAB,CR-10920,0,10920
2368,SRCW,CR-10067,0,10067
2369,SRCW,CR-10067,0,10067
2370,SHUB,PC-10172,0,10172
2371,SHUB,PC-10172,0,10172
2372,TFAB,CR-10046,0,10046
2373,TFAB,CR-10046,0,10046
2374,SRCW,CR-10333,0,10333
2375,SRCW,CR-10333,0,10333
2376,TMTG,CR-10651,0,10651
2377,TMTG,CR-10651,0,10651
2378,ATVW,CR-10881,0,10881
2379,ATVW,CR-10881,0,10881
2380,TFAB,CR-10937,0,10937
2381,TFAB,CR-10937,0,10937
2382,TFAB,CR-10999,0,10999
2383,TFAB,CR-10999,0,10999
2384,SRCW,CR-10068,0,10068
2385,SRCW,CR-10068,0,10068
2386,ATVW,CR-10554,0,10554
2387,ATVW,CR-10554,0,10554
2388,AFAB,CR-10821,0,10821
2389,AFAB,CR-10821,0,10821
2390,SHUB,PC-10174,0,10174
2391,SHUB,PC-10174,0,10174
2392,SRCW,CR-10259,0,10259
2393,SRCW,CR-10259,0,10259
2394,TFAB,CR-10541,0,10541
2395,TFAB,CR-10541,0,10541
2396,ATVW,CR-10882,0,10882
2397,ATVW,CR-10882,0,10882
2398,TFAB,CR-10938,0,10938
2399,TFAB,CR-10938,0,10938
2400,AFAB,CR-10172,0,10172
2401,AFAB,CR-10172,0,10172
2402,SRCW,CR-10275,0,10275
2403,SRCW,CR-10275,0,10275
2404,AXLE,CR-10607,0,10607
2405,AXLE,CR-10607,0,10607
2406,SRCW,CR-10702,0,10702
2407,SRCW,CR-10702,0,10702
2408,SRCW,CR-10069,0,10069
2409,SRCW,CR-10069,0,10069
2410,THUB,CR-10110,0,10110
2411,THUB,CR-10110,0,10110
2412,SRCW,CR-10047,0,10047
2413,SRCW,CR-10047,0,10047
2414,ATVW,CR-10334,0,10334
2415,ATVW,CR-10334,0,10334
2416,ACCE,CR-10652,0,10652
2417,ACCE,CR-10652,0,10652
2418,SRCW,CR-10818,0,10818
2419,SRCW,CR-10818,0,10818
2420,TFAB,CR-10939,0,10939
2421,TFAB,CR-10939,0,10939
2422,AFAB,CR-10173,0,10173
2423,AFAB,CR-10173,0,10173
2424,SRCW,CR-10276,0,10276
2425,SRCW,CR-10276,0,10276
2426,SRCW,CR-10703,0,10703
2427,SRCW,CR-10703,0,10703
2428,SRCW,CR-10841,0,10841
2429,SRCW,CR-10841,0,10841
2430,MKTG,CR-10070,0,10070
2431,MKTG,CR-10070,0,10070
2432,ATVW,CR-10263,0,10263
2433,ATVW,CR-10263,0,10263
2434,TMTG,CR-10672,0,10672
2435,TMTG,CR-10672,0,10672
2436,AFAB,CR-10822,0,10822
2437,AFAB,CR-10822,0,10822
2438,SRCW,CR-10335,0,10335
2439,SRCW,CR-10335,0,10335
2440,UTIW,CR-10883,0,10883
2441,UTIW,CR-10883,0,10883
2442,TFAB,CR-10940,0,10940
2443,TFAB,CR-10940,0,10940
2444,ACCE,CR-10232,0,10232
2445,ACCE,CR-10232,0,10232
2446,AXLE,CR-10608,0,10608
2447,AXLE,CR-10608,0,10608
2448,MKTG,CR-10071,0,10071
2449,MKTG,CR-10071,0,10071
2450,TFAB,CR-10048,0,10048
2451,TFAB,CR-10048,0,10048
2452,SRCW,CR-10336,0,10336
2453,SRCW,CR-10336,0,10336
2454,SRCW,CR-10819,0,10819
2455,SRCW,CR-10819,0,10819
2456,ACCE,CR-10233,0,10233
2457,ACCE,CR-10233,0,10233
2458,SRCW,CR-10278,0,10278
2459,SRCW,CR-10278,0,10278
2460,CHUB,CR-10609,0,10609
2461,CHUB,CR-10609,0,10609
2462,CHUB,PC-10609,0,10609
2463,CHUB,PC-10609,0,10609
2464,MKTG,CR-10072,0,10072
2465,MKTG,CR-10072,0,10072
2466,TMTG,CR-10308,0,10308
2467,TMTG,CR-10308,0,10308
2468,SRCW,CR-10337,0,10337
2469,SRCW,CR-10337,0,10337
2470,SRCW,CR-10653,0,10653
2471,SRCW,CR-10653,0,10653
2472,TFAB,CR-10174,0,10174
2473,TFAB,CR-10174,0,10174
2474,SRCW,CR-10279,0,10279
2475,SRCW,CR-10279,0,10279
2476,MKTG,CR-10073,0,10073
2477,MKTG,CR-10073,0,10073
2478,TMTG,CR-10309,0,10309
2479,TMTG,CR-10309,0,10309
2480,ATVW,CR-10731,0,10731
2481,ATVW,CR-10731,0,10731
2482,AFAB,CR-10823,0,10823
2483,AFAB,CR-10823,0,10823
2484,SMWN,CR-10049,0,10049
2485,SMWN,CR-10049,0,10049
2486,SRCW,CR-10338,0,10338
2487,SRCW,CR-10338,0,10338
2488,TFAB,CR-10492,0,10492
2489,TFAB,CR-10492,0,10492
2490,AFAB,CR-10354,0,10354
2491,AFAB,CR-10354,0,10354
2492,AFAB,CR-10824,0,10824
2493,AFAB,CR-10824,0,10824
2494,MKTG,CR-10007,0,10007
2495,MKTG,CR-10007,0,10007
2496,SRCW,CR-10050,0,10050
2497,SRCW,CR-10050,0,10050
2498,SMWN,CR-10493,0,10493
2499,SMWN,CR-10493,0,10493
2500,MKTG,CR-10104,0,10104
2501,MKTG,CR-10104,0,10104
2502,SRCW,CR-10280,0,10280
2503,SRCW,CR-10280,0,10280
2504,TMTG,CR-10264,0,10264
2505,TMTG,CR-10264,0,10264
2506,TFAB,CR-10310,0,10310
2507,TFAB,CR-10310,0,10310
2508,AXLE,CR-10394,0,10394
2509,AXLE,CR-10394,0,10394
2510,SRCW,CR-10555,0,10555
2511,SRCW,CR-10555,0,10555
2512,MKTG,CR-10008,0,10008
2513,MKTG,CR-10008,0,10008
2514,SRCW,CR-10339,0,10339
2515,SRCW,CR-10339,0,10339
2516,ATVW,CR-10884,0,10884
2517,ATVW,CR-10884,0,10884
2518,MKTG,CR-10105,0,10105
2519,MKTG,CR-10105,0,10105
2520,SRCW,CR-10281,0,10281
2521,SRCW,CR-10281,0,10281
2522,AXLE,CR-10704,0,10704
2523,AXLE,CR-10704,0,10704
2524,ACCE,CR-10842,0,10842
2525,ACCE,CR-10842,0,10842
2526,TFAB,CR-10311,0,10311
2527,TFAB,CR-10311,0,10311
2528,ACCE,CR-10556,0,10556
2529,ACCE,CR-10556,0,10556
2530,AFAB,CR-10673,0,10673
2531,AFAB,CR-10673,0,10673
2532,MKTG,CR-10009,0,10009
2533,MKTG,CR-10009,0,10009
2534,SHUB,PC-10258,0,10258
2535,SHUB,PC-10258,0,10258
2536,TFAB,CR-10494,0,10494
2537,TFAB,CR-10494,0,10494
2538,SRCW,CR-10542,0,10542
2539,SRCW,CR-10542,0,10542
2540,MKTG,CR-10106,0,10106
2541,MKTG,CR-10106,0,10106
2542,AXLE,CR-10610,0,10610
2543,AXLE,CR-10610,0,10610
2544,AFAB,CR-10074,0,10074
2545,AFAB,CR-10074,0,10074
2546,TMTG,CR-10312,0,10312
2547,TMTG,CR-10312,0,10312
2548,MKTG,CR-10557,0,10557
2549,MKTG,CR-10557,0,10557
2550,SMWN,CR-10051,0,10051
2551,SMWN,CR-10051,0,10051
2552,ACCE,CR-10888,0,10888
2553,ACCE,CR-10888,0,10888
2554,MKTG,CR-10107,0,10107
2555,MKTG,CR-10107,0,10107
2556,AXLE,CR-10611,0,10611
2557,AXLE,CR-10611,0,10611
2558,TFAB,CR-10265,0,10265
2559,TFAB,CR-10265,0,10265
2560,TMTG,CR-10313,0,10313
2561,TMTG,CR-10313,0,10313
2562,SHUB,PC-10269,0,10269
2563,SHUB,PC-10269,0,10269
2564,SRCW,CR-10260,0,10260
2565,SRCW,CR-10260,0,10260
2566,SRCW,CR-10340,0,10340
2567,SRCW,CR-10340,0,10340
2568,SRCW,CR-10654,0,10654
2569,SRCW,CR-10654,0,10654
2570,MKTG,CR-10108,0,10108
2571,MKTG,CR-10108,0,10108
2572,SRCW,CR-10355,0,10355
2573,SRCW,CR-10355,0,10355
2574,AXLE,CR-10705,0,10705
2575,AXLE,CR-10705,0,10705
2576,AFAB,CR-10921,0,10921
2577,AFAB,CR-10921,0,10921
2578,AXLE,CR-10075,0,10075
2579,AXLE,CR-10075,0,10075
2580,SRCW,CR-10054,0,10054
2581,SRCW,CR-10054,0,10054
2582,SHUB,PC-10270,0,10270
2583,SHUB,PC-10270,0,10270
2584,TFAB,CR-10052,0,10052
2585,TFAB,CR-10052,0,10052
2586,SRCW,CR-10261,0,10261
2587,SRCW,CR-10261,0,10261
2588,SRCW,CR-10341,0,10341
2589,SRCW,CR-10341,0,10341
2590,SRCW,CR-10655,0,10655
2591,SRCW,CR-10655,0,10655
2592,TFAB,CR-10820,0,10820
2593,TFAB,CR-10820,0,10820
2594,MKTG,CR-10109,0,10109
2595,MKTG,CR-10109,0,10109
2596,SRCW,CR-10282,0,10282
2597,SRCW,CR-10282,0,10282
2598,SRCW,CR-10197,0,10197
2599,SRCW,CR-10197,0,10197
2600,TMTG,CR-10266,0,10266
2601,TMTG,CR-10266,0,10266
2602,SRCW,CR-10342,0,10342
2603,SRCW,CR-10342,0,10342
2604,TMTG,CR-10656,0,10656
2605,TMTG,CR-10656,0,10656
2606,ATVW,CR-10175,0,10175
2607,ATVW,CR-10175,0,10175
2608,ACCE,CR-10843,0,10843
2609,ACCE,CR-10843,0,10843
2610,AFAB,CR-10922,0,10922
2611,AFAB,CR-10922,0,10922
2612,SRCW,CR-10732,0,10732
2613,SRCW,CR-10732,0,10732
2614,TMTG,CR-10825,0,10825
2615,TMTG,CR-10825,0,10825
2616,SHUB,PC-10275,0,10275
2617,SHUB,PC-10275,0,10275
2618,TMTG,CR-10581,0,10581
2619,TMTG,CR-10581,0,10581
2620,ATVW,CR-10176,0,10176
2621,ATVW,CR-10176,0,10176
2622,AFAB,CR-10923,0,10923
2623,AFAB,CR-10923,0,10923
2624,SRCW,CR-10055,0,10055
2625,SRCW,CR-10055,0,10055
2626,ACCE,CR-10889,0,10889
2627,ACCE,CR-10889,0,10889
2628,SRCW,CR-10941,0,10941
2629,SRCW,CR-10941,0,10941
2630,SRCW,CR-10110,0,10110
2631,SRCW,CR-10110,0,10110
2632,TMTG,CR-10234,0,10234
2633,TMTG,CR-10234,0,10234
2634,AXLE,CR-10612,0,10612
2635,AXLE,CR-10612,0,10612
2636,AFAB,CR-10924,0,10924
2637,AFAB,CR-10924,0,10924
2638,AFAB,CR-10625,0,10625
2639,AFAB,CR-10625,0,10625
2640,TMTG,CR-10975,0,10975
2641,TMTG,CR-10975,0,10975
2642,TFAB,CR-10495,0,10495
2643,TFAB,CR-10495,0,10495
2644,UTIW,CR-10043,0,10043
2645,UTIW,CR-10043,0,10043
2646,TMTG,CR-10235,0,10235
2647,TMTG,CR-10235,0,10235
2648,AXLE,CR-10613,0,10613
2649,AXLE,CR-10613,0,10613
2650,TFAB,CR-10076,0,10076
2651,TFAB,CR-10076,0,10076
2652,AFAB,CR-10626,0,10626
2653,AFAB,CR-10626,0,10626
2654,SHUB,PC-10370,0,10370
2655,SHUB,PC-10370,0,10370
2656,SRCW,CR-10111,0,10111
2657,SRCW,CR-10111,0,10111
2658,SMWN,CR-10177,0,10177
2659,SMWN,CR-10177,0,10177
2660,TMTG,CR-10236,0,10236
2661,TMTG,CR-10236,0,10236
2662,ACCE,CR-10356,0,10356
2663,ACCE,CR-10356,0,10356
2664,AXLE,CR-10614,0,10614
2665,AXLE,CR-10614,0,10614
2666,SRCW,CR-10199,0,10199
2667,SRCW,CR-10199,0,10199
2668,TMTG,CR-10267,0,10267
2669,TMTG,CR-10267,0,10267
2670,AXLE,CR-10395,0,10395
2671,AXLE,CR-10395,0,10395
2672,TMTG,CR-10674,0,10674
2673,TMTG,CR-10674,0,10674
2674,SRCW,CR-10056,0,10056
2675,SRCW,CR-10056,0,10056
2676,TFAB,CR-10496,0,10496
2677,TFAB,CR-10496,0,10496
2678,SRCW,CR-10112,0,10112
2679,SRCW,CR-10112,0,10112
2680,UTIW,CR-10178,0,10178
2681,UTIW,CR-10178,0,10178
2682,TMTG,CR-10237,0,10237
2683,TMTG,CR-10237,0,10237
2684,SRCW,CR-10283,0,10283
2685,SRCW,CR-10283,0,10283
2686,AXLE,CR-10615,0,10615
2687,AXLE,CR-10615,0,10615
2688,ACCE,CR-10844,0,10844
2689,ACCE,CR-10844,0,10844
2690,AFAB,CR-10077,0,10077
2691,AFAB,CR-10077,0,10077
2692,SRCW,CR-10733,0,10733
2693,SRCW,CR-10733,0,10733
2694,SSAN,PC-10189,0,10189
2695,SSAN,PC-10189,0,10189
2696,TFAB,CR-10343,0,10343
2697,TFAB,CR-10343,0,10343
2698,TFAB,CR-10497,0,10497
2699,TFAB,CR-10497,0,10497
2700,TMTG,CR-10357,0,10357
2701,TMTG,CR-10357,0,10357
2702,TMTG,CR-10547,0,10547
2703,TMTG,CR-10547,0,10547
2704,TMTG,CR-11000,0,11000
2705,TMTG,CR-11000,0,11000
2706,TFAB,CR-10078,0,10078
2707,TFAB,CR-10078,0,10078
2708,SMWN,CR-10200,0,10200
2709,SMWN,CR-10200,0,10200
2710,TMTG,CR-10878,0,10878
2711,TMTG,CR-10878,0,10878
2712,SRCW,CR-10057,0,10057
2713,SRCW,CR-10057,0,10057
2714,SHUB,PC-10373,0,10373
2715,SHUB,PC-10373,0,10373
2716,SHUB,PC-10109,0,10109
2717,SHUB,PC-10109,0,10109
2718,TMTG,CR-10582,0,10582
2719,TMTG,CR-10582,0,10582
2720,ACCE,CR-10942,0,10942
2721,ACCE,CR-10942,0,10942
2722,SMWN,CR-10179,0,10179
2723,SMWN,CR-10179,0,10179
2724,TMTG,CR-10358,0,10358
2725,TMTG,CR-10358,0,10358
2726,AXLE,CR-10616,0,10616
2727,AXLE,CR-10616,0,10616
2728,TFAB,CR-10079,0,10079
2729,TFAB,CR-10079,0,10079
2730,AXLE,CR-10499,0,10499
2731,AXLE,CR-10499,0,10499
2732,SMWN,CR-10558,0,10558
2733,SMWN,CR-10558,0,10558
2734,AFAB,CR-10826,0,10826
2735,AFAB,CR-10826,0,10826
2736,TMTG,CR-10879,0,10879
2737,TMTG,CR-10879,0,10879
2738,SRCW,CR-10010,0,10010
2739,SRCW,CR-10010,0,10010
2740,SRCW,CR-10058,0,10058
2741,SRCW,CR-10058,0,10058
2742,ACCE,CR-10943,0,10943
2743,ACCE,CR-10943,0,10943
2744,TMTG,CR-10359,0,10359
2745,TMTG,CR-10359,0,10359
2746,AXLE,CR-10500,0,10500
2747,AXLE,CR-10500,0,10500
2748,AFAB,CR-10827,0,10827
2749,AFAB,CR-10827,0,10827
2750,TMTG,CR-10880,0,10880
2751,TMTG,CR-10880,0,10880
2752,SRCW,CR-10059,0,10059
2753,SRCW,CR-10059,0,10059
2754,SHUB,PC-10381,0,10381
2755,SHUB,PC-10381,0,10381
2756,ACCE,CR-10944,0,10944
2757,ACCE,CR-10944,0,10944
2758,AFAB,CR-10180,0,10180
2759,AFAB,CR-10180,0,10180
2760,SRCW,CR-10080,0,10080
2761,SRCW,CR-10080,0,10080
2762,AFAB,CR-10828,0,10828
2763,AFAB,CR-10828,0,10828
2764,TMTG,CR-10881,0,10881
2765,TMTG,CR-10881,0,10881
2766,SSAN,PC-10190,0,10190
2767,SSAN,PC-10190,0,10190
2768,TMTG,CR-10583,0,10583
2769,TMTG,CR-10583,0,10583
2770,ACCE,CR-10657,0,10657
2771,ACCE,CR-10657,0,10657
2772,UTIW,CR-10181,0,10181
2773,UTIW,CR-10181,0,10181
2774,AXLE,CR-10617,0,10617
2775,AXLE,CR-10617,0,10617
2776,ACCE,CR-10845,0,10845
2777,ACCE,CR-10845,0,10845
2778,SRCW,CR-10081,0,10081
2779,SRCW,CR-10081,0,10081
2780,KIA,CR-10396,0,10396
2781,KIA,CR-10396,0,10396
2782,TFAB,CR-10559,0,10559
2783,TFAB,CR-10559,0,10559
2784,SMWN,CR-10734,0,10734
2785,SMWN,CR-10734,0,10734
2786,TMTG,CR-10882,0,10882
2787,TMTG,CR-10882,0,10882
2788,SRCW,CR-10344,0,10344
2789,SRCW,CR-10344,0,10344
2790,SMWN,CR-10182,0,10182
2791,SMWN,CR-10182,0,10182
2792,AFAB,CR-10925,0,10925
2793,AFAB,CR-10925,0,10925
2794,SRCW,CR-10082,0,10082
2795,SRCW,CR-10082,0,10082
2796,TFAB,CR-10560,0,10560
2797,TFAB,CR-10560,0,10560
2798,AFAB,CR-10829,0,10829
2799,AFAB,CR-10829,0,10829
2800,TMTG,CR-10883,0,10883
2801,TMTG,CR-10883,0,10883
2802,SRCW,CR-10345,0,10345
2803,SRCW,CR-10345,0,10345
2804,SRCW,CR-10044,0,10044
2805,SRCW,CR-10044,0,10044
2806,SMWN,CR-10183,0,10183
2807,SMWN,CR-10183,0,10183
2808,SRCW,CR-10284,0,10284
2809,SRCW,CR-10284,0,10284
2810,AXLE,CR-10548,0,10548
2811,AXLE,CR-10548,0,10548
2812,AXLE,CR-10618,0,10618
2813,AXLE,CR-10618,0,10618
2814,SRCW,CR-10083,0,10083
2815,SRCW,CR-10083,0,10083
2816,TMTG,CR-10201,0,10201
2817,TMTG,CR-10201,0,10201
2818,AFAB,CR-10501,0,10501
2819,AFAB,CR-10501,0,10501
2820,TMTG,CR-10884,0,10884
2821,TMTG,CR-10884,0,10884
2822,SUZU,PC-10111,0,10111
2823,SUZU,PC-10111,0,10111
2824,TFAB,CR-10053,0,10053
2825,TFAB,CR-10053,0,10053
2826,ACCE,CR-10658,0,10658
2827,ACCE,CR-10658,0,10658
2828,SRCW,CR-10285,0,10285
2829,SRCW,CR-10285,0,10285
2830,SRCW,CR-10362,0,10362
2831,SRCW,CR-10362,0,10362
2832,AXLE,CR-10619,0,10619
2833,AXLE,CR-10619,0,10619
2834,AXLE,CR-10846,0,10846
2835,AXLE,CR-10846,0,10846
2836,SRCW,CR-10084,0,10084
2837,SRCW,CR-10084,0,10084
2838,MKTG,CR-10502,0,10502
2839,MKTG,CR-10502,0,10502
2840,AFAB,CR-10830,0,10830
2841,AFAB,CR-10830,0,10830
2842,TMTG,CR-10885,0,10885
2843,TMTG,CR-10885,0,10885
2844,TMTG,CR-10498,0,10498
2845,TMTG,CR-10498,0,10498
2846,ACCE,CR-10659,0,10659
2847,ACCE,CR-10659,0,10659
2848,ACCE,CR-10945,0,10945
2849,ACCE,CR-10945,0,10945
2850,SRCW,CR-10045,0,10045
2851,SRCW,CR-10045,0,10045
2852,SMWN,CR-10184,0,10184
2853,SMWN,CR-10184,0,10184
2854,AXLE,CR-10620,0,10620
2855,AXLE,CR-10620,0,10620
2856,TMTG,CR-10706,0,10706
2857,TMTG,CR-10706,0,10706
2858,SMWN,CR-11001,0,11001
2859,SMWN,CR-11001,0,11001
2860,SRCW,CR-10268,0,10268
2861,SRCW,CR-10268,0,10268
2862,SMWN,CR-10561,0,10561
2863,SMWN,CR-10561,0,10561
2864,SRCW,CR-10011,0,10011
2865,SRCW,CR-10011,0,10011
2866,SRCW,CR-10060,0,10060
2867,SRCW,CR-10060,0,10060
2868,SRCW,CR-10346,0,10346
2869,SRCW,CR-10346,0,10346
2870,ACCE,CR-10660,0,10660
2871,ACCE,CR-10660,0,10660
2872,ACCE,CR-10890,0,10890
2873,ACCE,CR-10890,0,10890
2874,ACCE,CR-10946,0,10946
2875,ACCE,CR-10946,0,10946
2876,AXLE,CR-10847,0,10847
2877,AXLE,CR-10847,0,10847
2878,AFAB,CR-10831,0,10831
2879,AFAB,CR-10831,0,10831
2880,MKTG,CR-10046,0,10046
2881,MKTG,CR-10046,0,10046
2882,SRCW,CR-10054,0,10054
2883,SRCW,CR-10054,0,10054
2884,TMTG,CR-10584,0,10584
2885,TMTG,CR-10584,0,10584
2886,ACCE,CR-10661,0,10661
2887,ACCE,CR-10661,0,10661
2888,TFAB,CR-10821,0,10821
2889,TFAB,CR-10821,0,10821
2890,SMWN,CR-11008,0,11008
2891,SMWN,CR-11008,0,11008
2892,SRCW,CR-10085,0,10085
2893,SRCW,CR-10085,0,10085
2894,SRCW,CR-10061,0,10061
2895,SRCW,CR-10061,0,10061
2896,TMTG,CR-10822,0,10822
2897,TMTG,CR-10822,0,10822
2898,SRCW,CR-10926,0,10926
2899,SRCW,CR-10926,0,10926
2900,SRCW,CR-10086,0,10086
2901,SRCW,CR-10086,0,10086
2902,SRCW,CR-10202,0,10202
2903,SRCW,CR-10202,0,10202
2904,TFAB,CR-10503,0,10503
2905,TFAB,CR-10503,0,10503
2906,AFAB,CR-10832,0,10832
2907,AFAB,CR-10832,0,10832
2908,TFAB,CR-10055,0,10055
2909,TFAB,CR-10055,0,10055
2910,ATVW,CR-10012,0,10012
2911,ATVW,CR-10012,0,10012
2912,SRCW,CR-10046,0,10046
2913,SRCW,CR-10046,0,10046
2914,MKTG,CR-10416,0,10416
2915,MKTG,CR-10416,0,10416
2916,AXLE,CR-10848,0,10848
2917,AXLE,CR-10848,0,10848
2918,AXLE,CR-11021,0,11021
2919,AXLE,CR-11021,0,11021
2920,SRCW,CR-10087,0,10087
2921,SRCW,CR-10087,0,10087
2922,AFAB,CR-10203,0,10203
2923,AFAB,CR-10203,0,10203
2924,SMWN,CR-10056,0,10056
2925,SMWN,CR-10056,0,10056
2926,TFAB,CR-10543,0,10543
2927,TFAB,CR-10543,0,10543
2928,SRCW,CR-10047,0,10047
2929,SRCW,CR-10047,0,10047
2930,SMWN,CR-10185,0,10185
2931,SMWN,CR-10185,0,10185
2932,TFAB,CR-10363,0,10363
2933,TFAB,CR-10363,0,10363
2934,ATVW,CR-10417,0,10417
2935,ATVW,CR-10417,0,10417
2936,SRCW,CR-10927,0,10927
2937,SRCW,CR-10927,0,10927
2938,SRCW,CR-10088,0,10088
2939,SRCW,CR-10088,0,10088
2940,SRCW,CR-10397,0,10397
2941,SRCW,CR-10397,0,10397
2942,AFAB,CR-10833,0,10833
2943,AFAB,CR-10833,0,10833
2944,ACCE,CR-10947,0,10947
2945,ACCE,CR-10947,0,10947
2946,TFAB,CR-10364,0,10364
2947,TFAB,CR-10364,0,10364
2948,TFAB,CR-10270,0,10270
2949,TFAB,CR-10270,0,10270
2950,SRCW,CR-10398,0,10398
2951,SRCW,CR-10398,0,10398
2952,SRCW,CR-10062,0,10062
2953,SRCW,CR-10062,0,10062
2954,SHUB,PC-10537,0,10537
2955,SHUB,PC-10537,0,10537
2956,SRCW,CR-10262,0,10262
2957,SRCW,CR-10262,0,10262
2958,SRCW,CR-10585,0,10585
2959,SRCW,CR-10585,0,10585
2960,SRCW,CR-10418,0,10418
2961,SRCW,CR-10418,0,10418
2962,SRCW,CR-10089,0,10089
2963,SRCW,CR-10089,0,10089
2964,TMTG,CR-10204,0,10204
2965,TMTG,CR-10204,0,10204
2966,SRCW,CR-10399,0,10399
2967,SRCW,CR-10399,0,10399
2968,AFAB,CR-10834,0,10834
2969,AFAB,CR-10834,0,10834
2970,SRCW,CR-10057,0,10057
2971,SRCW,CR-10057,0,10057
2972,SRCW,CR-10263,0,10263
2973,SRCW,CR-10263,0,10263
2974,AFAB,CR-10013,0,10013
2975,AFAB,CR-10013,0,10013
2976,AFAB,CR-10419,0,10419
2977,AFAB,CR-10419,0,10419
2978,AXLE,CR-10549,0,10549
2979,AXLE,CR-10549,0,10549
2980,SRCW,CR-10928,0,10928
2981,SRCW,CR-10928,0,10928
2982,ATVW,CR-10314,0,10314
2983,ATVW,CR-10314,0,10314
